Material Typ;Material Typ;Kategorie;UUID;Name;MaterialTemplatesID;Bezugsgröße;Bezugseinheit;Dichte [kg/m3];Flächendichte [kg/m2];Längengewicht [kg/m];Umrechnungsfaktor auf 1kg;Wärmeleitfähigkeit [W/m*K];spez. Wärmekapazität [kJ/kg*K];EPD Modul;GWP;ODP;POCP;AP;EP;PENRT;PENRM;PENRE;PERT;PERM;PERE;ADPE;ADPF;costs;WDVS;weblink oekobaudat;weblink erw. Stoffeigen;weblink Kosten
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;63d50c1e-287e-4c1d-bdc7-a5858e7f558e;Rigips Bauplatte impr. RBI - 15 mm (810 kg/m³ u. 12,15 kg/m²);;1;m2;810;12.15;;0.082304527;;;C3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=63d50c1e-287e-4c1d-bdc7-a5858e7f558e;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;63d50c1e-287e-4c1d-bdc7-a5858e7f558e;Rigips Bauplatte impr. RBI - 15 mm (810 kg/m³ u. 12,15 kg/m²);;1;m2;810;12.15;;0.082304527;;;C4;0.055823645;2.12E-09;9.28E-06;7.18E-05;1.74E-05;0.225851529;0;0.225851529;0.003085832;0;0.003085832;7.47E-09;0.218651195;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=63d50c1e-287e-4c1d-bdc7-a5858e7f558e;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;63d50c1e-287e-4c1d-bdc7-a5858e7f558e;Rigips Bauplatte impr. RBI - 15 mm (810 kg/m³ u. 12,15 kg/m²);;1;m2;810;12.15;;0.082304527;;;D;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=63d50c1e-287e-4c1d-bdc7-a5858e7f558e;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;d55ae521-4012-47b5-95da-c6f69b116b46;Rigips Bauplatte impr. RBI - 18 mm (810 kg/m³ u. 14,58 kg/m²);;1;m2;810;14.58;;0.068587106;;;A1 - A3;0.13831385;9.12E-10;4.25E-05;0.000367152;9.44E-05;3.053465255;0.0978738;2.955591454;0.774398744;0.354869686;0.419529057;1.34E-07;2.844646226;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=d55ae521-4012-47b5-95da-c6f69b116b46;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;d55ae521-4012-47b5-95da-c6f69b116b46;Rigips Bauplatte impr. RBI - 18 mm (810 kg/m³ u. 14,58 kg/m²);;1;m2;810;14.58;;0.068587106;;;A1;0.002962132;8.57E-10;1.45E-05;0.00018387;7.08E-05;0.732140451;0.0978738;0.63426665;0.552079544;0.354869686;0.197209857;1.19E-07;0.574472741;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=d55ae521-4012-47b5-95da-c6f69b116b46;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;d55ae521-4012-47b5-95da-c6f69b116b46;Rigips Bauplatte impr. RBI - 18 mm (810 kg/m³ u. 14,58 kg/m²);;1;m2;810;14.58;;0.068587106;;;A2;0.001272378;2.54E-12;6.56E-07;5.73E-06;1.34E-06;0.018033507;0;0.018033507;2.38E-05;0;2.38E-05;2.71E-11;0.017884285;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=d55ae521-4012-47b5-95da-c6f69b116b46;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;d55ae521-4012-47b5-95da-c6f69b116b46;Rigips Bauplatte impr. RBI - 18 mm (810 kg/m³ u. 14,58 kg/m²);;1;m2;810;14.58;;0.068587106;;;A3;0.134079341;5.36E-11;2.74E-05;0.000177549;2.22E-05;2.303291297;0;2.303291297;0.22229543;0;0.22229543;1.41E-08;2.2522892;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=d55ae521-4012-47b5-95da-c6f69b116b46;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;d55ae521-4012-47b5-95da-c6f69b116b46;Rigips Bauplatte impr. RBI - 18 mm (810 kg/m³ u. 14,58 kg/m²);;1;m2;810;14.58;;0.068587106;;;A4;0.013854582;2.67E-11;6.96E-06;6.26E-05;1.40E-05;0.199061102;0;0.199061102;0.002706042;0;0.002706042;3.83E-10;0.192653254;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=d55ae521-4012-47b5-95da-c6f69b116b46;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;d55ae521-4012-47b5-95da-c6f69b116b46;Rigips Bauplatte impr. RBI - 18 mm (810 kg/m³ u. 14,58 kg/m²);;1;m2;810;14.58;;0.068587106;;;A5;0.02378529;7.20E-10;1.02E-05;9.46E-05;2.63E-05;0.349841861;0.00521262;0.344629241;0.054477549;0.017743484;0.036734065;5.38E-07;0.318741032;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=d55ae521-4012-47b5-95da-c6f69b116b46;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;d55ae521-4012-47b5-95da-c6f69b116b46;Rigips Bauplatte impr. RBI - 18 mm (810 kg/m³ u. 14,58 kg/m²);;1;m2;810;14.58;;0.068587106;;;B1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=d55ae521-4012-47b5-95da-c6f69b116b46;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;d55ae521-4012-47b5-95da-c6f69b116b46;Rigips Bauplatte impr. RBI - 18 mm (810 kg/m³ u. 14,58 kg/m²);;1;m2;810;14.58;;0.068587106;;;B2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=d55ae521-4012-47b5-95da-c6f69b116b46;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;d55ae521-4012-47b5-95da-c6f69b116b46;Rigips Bauplatte impr. RBI - 18 mm (810 kg/m³ u. 14,58 kg/m²);;1;m2;810;14.58;;0.068587106;;;B3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=d55ae521-4012-47b5-95da-c6f69b116b46;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;d55ae521-4012-47b5-95da-c6f69b116b46;Rigips Bauplatte impr. RBI - 18 mm (810 kg/m³ u. 14,58 kg/m²);;1;m2;810;14.58;;0.068587106;;;B4;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=d55ae521-4012-47b5-95da-c6f69b116b46;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;d55ae521-4012-47b5-95da-c6f69b116b46;Rigips Bauplatte impr. RBI - 18 mm (810 kg/m³ u. 14,58 kg/m²);;1;m2;810;14.58;;0.068587106;;;B5;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=d55ae521-4012-47b5-95da-c6f69b116b46;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;d55ae521-4012-47b5-95da-c6f69b116b46;Rigips Bauplatte impr. RBI - 18 mm (810 kg/m³ u. 14,58 kg/m²);;1;m2;810;14.58;;0.068587106;;;B6;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=d55ae521-4012-47b5-95da-c6f69b116b46;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;d55ae521-4012-47b5-95da-c6f69b116b46;Rigips Bauplatte impr. RBI - 18 mm (810 kg/m³ u. 14,58 kg/m²);;1;m2;810;14.58;;0.068587106;;;B7;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=d55ae521-4012-47b5-95da-c6f69b116b46;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;d55ae521-4012-47b5-95da-c6f69b116b46;Rigips Bauplatte impr. RBI - 18 mm (810 kg/m³ u. 14,58 kg/m²);;1;m2;810;14.58;;0.068587106;;;C1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=d55ae521-4012-47b5-95da-c6f69b116b46;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;d55ae521-4012-47b5-95da-c6f69b116b46;Rigips Bauplatte impr. RBI - 18 mm (810 kg/m³ u. 14,58 kg/m²);;1;m2;810;14.58;;0.068587106;;;C2;0.002302754;4.60E-12;1.19E-06;1.04E-05;2.42E-06;0.032637098;0;0.032637098;4.30E-05;0;4.30E-05;4.90E-11;0.032367036;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=d55ae521-4012-47b5-95da-c6f69b116b46;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;d55ae521-4012-47b5-95da-c6f69b116b46;Rigips Bauplatte impr. RBI - 18 mm (810 kg/m³ u. 14,58 kg/m²);;1;m2;810;14.58;;0.068587106;;;C3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=d55ae521-4012-47b5-95da-c6f69b116b46;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;d55ae521-4012-47b5-95da-c6f69b116b46;Rigips Bauplatte impr. RBI - 18 mm (810 kg/m³ u. 14,58 kg/m²);;1;m2;810;14.58;;0.068587106;;;C4;0.049430062;2.12E-09;9.30E-06;7.19E-05;1.74E-05;0.226310502;0;0.226310502;0.003092103;0;0.003092103;7.48E-09;0.219095536;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=d55ae521-4012-47b5-95da-c6f69b116b46;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;d55ae521-4012-47b5-95da-c6f69b116b46;Rigips Bauplatte impr. RBI - 18 mm (810 kg/m³ u. 14,58 kg/m²);;1;m2;810;14.58;;0.068587106;;;D;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=d55ae521-4012-47b5-95da-c6f69b116b46;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;03bdc07f-2823-4c22-bc41-7d4b8664fee9;Rigips Bauplatte RB - 10 mm (790 kg/m³ u. 7,9 kg/m²);;1;m2;790;7.9;;0.126582278;;;A1 - A3;0.129960919;1.07E-09;4.57E-05;0.000417967;0.000107723;3.312506904;0.092531645;3.219975259;1.120348175;0.654936706;0.465411469;8.52E-08;3.078786903;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=03bdc07f-2823-4c22-bc41-7d4b8664fee9;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;03bdc07f-2823-4c22-bc41-7d4b8664fee9;Rigips Bauplatte RB - 10 mm (790 kg/m³ u. 7,9 kg/m²);;1;m2;790;7.9;;0.126582278;;;A1;-0.007124832;1.02E-09;1.71E-05;0.000230047;8.32E-05;0.962497533;0.092531645;0.869965888;0.896159668;0.654936706;0.241222962;7.09E-08;0.780437511;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=03bdc07f-2823-4c22-bc41-7d4b8664fee9;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;03bdc07f-2823-4c22-bc41-7d4b8664fee9;Rigips Bauplatte RB - 10 mm (790 kg/m³ u. 7,9 kg/m²);;1;m2;790;7.9;;0.126582278;;;A2;0.001978797;3.95E-12;1.02E-06;8.91E-06;2.08E-06;0.028045632;0;0.028045632;3.70E-05;0;3.70E-05;4.22E-11;0.027813563;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=03bdc07f-2823-4c22-bc41-7d4b8664fee9;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;03bdc07f-2823-4c22-bc41-7d4b8664fee9;Rigips Bauplatte RB - 10 mm (790 kg/m³ u. 7,9 kg/m²);;1;m2;790;7.9;;0.126582278;;;A3;0.135106955;5.41E-11;2.76E-05;0.000179005;2.24E-05;2.321963738;0;2.321963738;0.224151541;0;0.224151541;1.43E-08;2.270535829;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=03bdc07f-2823-4c22-bc41-7d4b8664fee9;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;03bdc07f-2823-4c22-bc41-7d4b8664fee9;Rigips Bauplatte RB - 10 mm (790 kg/m³ u. 7,9 kg/m²);;1;m2;790;7.9;;0.126582278;;;A4;0.013970312;2.68E-11;7.01E-06;6.31E-05;1.41E-05;0.200723906;0;0.200723906;0.002728646;0;0.002728646;3.86E-10;0.194262532;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=03bdc07f-2823-4c22-bc41-7d4b8664fee9;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;03bdc07f-2823-4c22-bc41-7d4b8664fee9;Rigips Bauplatte RB - 10 mm (790 kg/m³ u. 7,9 kg/m²);;1;m2;790;7.9;;0.126582278;;;A5;0.023982226;7.29E-10;1.03E-05;9.54E-05;2.65E-05;0.352796092;0.005316456;0.347479636;0.069825685;0.03278481;0.037040875;5.42E-07;0.321375188;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=03bdc07f-2823-4c22-bc41-7d4b8664fee9;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;03bdc07f-2823-4c22-bc41-7d4b8664fee9;Rigips Bauplatte RB - 10 mm (790 kg/m³ u. 7,9 kg/m²);;1;m2;790;7.9;;0.126582278;;;B1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=03bdc07f-2823-4c22-bc41-7d4b8664fee9;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;03bdc07f-2823-4c22-bc41-7d4b8664fee9;Rigips Bauplatte RB - 10 mm (790 kg/m³ u. 7,9 kg/m²);;1;m2;790;7.9;;0.126582278;;;B2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=03bdc07f-2823-4c22-bc41-7d4b8664fee9;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;03bdc07f-2823-4c22-bc41-7d4b8664fee9;Rigips Bauplatte RB - 10 mm (790 kg/m³ u. 7,9 kg/m²);;1;m2;790;7.9;;0.126582278;;;B3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=03bdc07f-2823-4c22-bc41-7d4b8664fee9;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;03bdc07f-2823-4c22-bc41-7d4b8664fee9;Rigips Bauplatte RB - 10 mm (790 kg/m³ u. 7,9 kg/m²);;1;m2;790;7.9;;0.126582278;;;B4;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=03bdc07f-2823-4c22-bc41-7d4b8664fee9;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;03bdc07f-2823-4c22-bc41-7d4b8664fee9;Rigips Bauplatte RB - 10 mm (790 kg/m³ u. 7,9 kg/m²);;1;m2;790;7.9;;0.126582278;;;B5;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=03bdc07f-2823-4c22-bc41-7d4b8664fee9;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;03bdc07f-2823-4c22-bc41-7d4b8664fee9;Rigips Bauplatte RB - 10 mm (790 kg/m³ u. 7,9 kg/m²);;1;m2;790;7.9;;0.126582278;;;B6;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=03bdc07f-2823-4c22-bc41-7d4b8664fee9;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;03bdc07f-2823-4c22-bc41-7d4b8664fee9;Rigips Bauplatte RB - 10 mm (790 kg/m³ u. 7,9 kg/m²);;1;m2;790;7.9;;0.126582278;;;B7;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=03bdc07f-2823-4c22-bc41-7d4b8664fee9;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;03bdc07f-2823-4c22-bc41-7d4b8664fee9;Rigips Bauplatte RB - 10 mm (790 kg/m³ u. 7,9 kg/m²);;1;m2;790;7.9;;0.126582278;;;C1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=03bdc07f-2823-4c22-bc41-7d4b8664fee9;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;03bdc07f-2823-4c22-bc41-7d4b8664fee9;Rigips Bauplatte RB - 10 mm (790 kg/m³ u. 7,9 kg/m²);;1;m2;790;7.9;;0.126582278;;;C2;0.002321989;4.63E-12;1.20E-06;1.05E-05;2.44E-06;0.032909724;0;0.032909724;4.34E-05;0;4.34E-05;4.94E-11;0.032637406;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=03bdc07f-2823-4c22-bc41-7d4b8664fee9;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;03bdc07f-2823-4c22-bc41-7d4b8664fee9;Rigips Bauplatte RB - 10 mm (790 kg/m³ u. 7,9 kg/m²);;1;m2;790;7.9;;0.126582278;;;C3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=03bdc07f-2823-4c22-bc41-7d4b8664fee9;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;03bdc07f-2823-4c22-bc41-7d4b8664fee9;Rigips Bauplatte RB - 10 mm (790 kg/m³ u. 7,9 kg/m²);;1;m2;790;7.9;;0.126582278;;;C4;0.076878362;2.14E-09;9.38E-06;7.25E-05;1.76E-05;0.228200927;0;0.228200927;0.003117932;0;0.003117932;7.54E-09;0.220925693;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=03bdc07f-2823-4c22-bc41-7d4b8664fee9;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;03bdc07f-2823-4c22-bc41-7d4b8664fee9;Rigips Bauplatte RB - 10 mm (790 kg/m³ u. 7,9 kg/m²);;1;m2;790;7.9;;0.126582278;;;D;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=03bdc07f-2823-4c22-bc41-7d4b8664fee9;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;e13ec32a-2c60-4565-a549-f651eabf4172;Rigips Bauplatte RB - 12,5 mm (750 kg/m³ u. 9,38 kg/m²);;1;m2;750;9.38;;0.106609808;;;A1 - A3;0.137944042;1.03E-09;4.73E-05;0.000418323;0.000105904;3.292013048;0.100426439;3.191586609;1.041302731;0.551599147;0.489703584;1.44E-07;3.072947499;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=e13ec32a-2c60-4565-a549-f651eabf4172;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;e13ec32a-2c60-4565-a549-f651eabf4172;Rigips Bauplatte RB - 12,5 mm (750 kg/m³ u. 9,38 kg/m²);;1;m2;750;9.38;;0.106609808;;;A1;-0.001256421;9.67E-10;1.84E-05;0.000228362;8.13E-05;0.921867028;0.100426439;0.821440589;0.796867141;0.551599147;0.245267995;1.29E-07;0.738835969;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=e13ec32a-2c60-4565-a549-f651eabf4172;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;e13ec32a-2c60-4565-a549-f651eabf4172;Rigips Bauplatte RB - 12,5 mm (750 kg/m³ u. 9,38 kg/m²);;1;m2;750;9.38;;0.106609808;;;A2;0.001754745;3.51E-12;9.04E-07;7.91E-06;1.84E-06;0.00840273;0;0.00840273;0.016500184;0;0.016500184;3.73E-11;0.02466434;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=e13ec32a-2c60-4565-a549-f651eabf4172;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;e13ec32a-2c60-4565-a549-f651eabf4172;Rigips Bauplatte RB - 12,5 mm (750 kg/m³ u. 9,38 kg/m²);;1;m2;750;9.38;;0.106609808;;;A3;0.137445717;5.49E-11;2.81E-05;0.000182055;2.28E-05;2.361743291;0;2.361743291;0.227935406;0;0.227935406;1.45E-08;2.30944719;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=e13ec32a-2c60-4565-a549-f651eabf4172;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;e13ec32a-2c60-4565-a549-f651eabf4172;Rigips Bauplatte RB - 12,5 mm (750 kg/m³ u. 9,38 kg/m²);;1;m2;750;9.38;;0.106609808;;;A4;0.014206093;2.74E-11;7.13E-06;6.42E-05;1.43E-05;0.20411157;0;0.20411157;0.002774698;0;0.002774698;3.93E-10;0.197541146;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=e13ec32a-2c60-4565-a549-f651eabf4172;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;e13ec32a-2c60-4565-a549-f651eabf4172;Rigips Bauplatte RB - 12,5 mm (750 kg/m³ u. 9,38 kg/m²);;1;m2;750;9.38;;0.106609808;;;A5;0.024388801;7.42E-10;1.05E-05;9.70E-05;2.69E-05;0.358917402;0.00554371;0.353373692;0.065278003;0.02761194;0.037666063;5.51E-07;0.326828661;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=e13ec32a-2c60-4565-a549-f651eabf4172;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;e13ec32a-2c60-4565-a549-f651eabf4172;Rigips Bauplatte RB - 12,5 mm (750 kg/m³ u. 9,38 kg/m²);;1;m2;750;9.38;;0.106609808;;;B1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=e13ec32a-2c60-4565-a549-f651eabf4172;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;e13ec32a-2c60-4565-a549-f651eabf4172;Rigips Bauplatte RB - 12,5 mm (750 kg/m³ u. 9,38 kg/m²);;1;m2;750;9.38;;0.106609808;;;B2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=e13ec32a-2c60-4565-a549-f651eabf4172;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;e13ec32a-2c60-4565-a549-f651eabf4172;Rigips Bauplatte RB - 12,5 mm (750 kg/m³ u. 9,38 kg/m²);;1;m2;750;9.38;;0.106609808;;;B3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=e13ec32a-2c60-4565-a549-f651eabf4172;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;e13ec32a-2c60-4565-a549-f651eabf4172;Rigips Bauplatte RB - 12,5 mm (750 kg/m³ u. 9,38 kg/m²);;1;m2;750;9.38;;0.106609808;;;B4;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=e13ec32a-2c60-4565-a549-f651eabf4172;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;e13ec32a-2c60-4565-a549-f651eabf4172;Rigips Bauplatte RB - 12,5 mm (750 kg/m³ u. 9,38 kg/m²);;1;m2;750;9.38;;0.106609808;;;B5;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=e13ec32a-2c60-4565-a549-f651eabf4172;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;e13ec32a-2c60-4565-a549-f651eabf4172;Rigips Bauplatte RB - 12,5 mm (750 kg/m³ u. 9,38 kg/m²);;1;m2;750;9.38;;0.106609808;;;B6;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=e13ec32a-2c60-4565-a549-f651eabf4172;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;e13ec32a-2c60-4565-a549-f651eabf4172;Rigips Bauplatte RB - 12,5 mm (750 kg/m³ u. 9,38 kg/m²);;1;m2;750;9.38;;0.106609808;;;B7;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=e13ec32a-2c60-4565-a549-f651eabf4172;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;e13ec32a-2c60-4565-a549-f651eabf4172;Rigips Bauplatte RB - 12,5 mm (750 kg/m³ u. 9,38 kg/m²);;1;m2;750;9.38;;0.106609808;;;C1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=e13ec32a-2c60-4565-a549-f651eabf4172;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;e13ec32a-2c60-4565-a549-f651eabf4172;Rigips Bauplatte RB - 12,5 mm (750 kg/m³ u. 9,38 kg/m²);;1;m2;750;9.38;;0.106609808;;;C2;0.002361178;4.71E-12;1.22E-06;1.06E-05;2.48E-06;0.033465149;0;0.033465149;4.41E-05;0;4.41E-05;5.02E-11;0.033188235;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=e13ec32a-2c60-4565-a549-f651eabf4172;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;e13ec32a-2c60-4565-a549-f651eabf4172;Rigips Bauplatte RB - 12,5 mm (750 kg/m³ u. 9,38 kg/m²);;1;m2;750;9.38;;0.106609808;;;C3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=e13ec32a-2c60-4565-a549-f651eabf4172;;
